date,country,variant,new_cases,new_deaths,hospitalized
2042-02-15,Brazil,Alpha,501,15,4175
2042-02-16,USA,BA.5,490,9,4924
2042-02-17,Germany,Delta,454,7,25
2042-02-18,India,Alpha,479,12,1899
2042-02-19,Canada,Alpha,472,16,2942
2042-02-20,Germany,BA.5,510,6,4531
2042-02-21,Canada,XBB,524,11,1580
2042-02-22,Canada,Delta,480,9,1145
2042-02-23,Canada,XBB,511,8,2211
2042-02-24,India,Alpha,465,7,2853
2042-02-25,India,XBB,517,10,2708
2042-02-26,Canada,XBB,512,6,710
2042-02-27,Canada,BA.5,531,12,172
2042-02-28,Germany,Alpha,507,9,2452
2042-03-01,India,Omicron,498,6,2964
2042-03-02,Canada,Delta,509,8,1073
2042-03-03,USA,BA.5,484,7,4123
2042-03-04,India,BA.5,508,9,751
2042-03-05,India,Omicron,518,9,1620
2042-03-06,USA,BA.5,504,11,1097
2042-03-07,Canada,Alpha,482,9,3654
2042-03-08,Brazil,BA.5,511,12,4246
2042-03-09,India,BA.5,475,8,2614
2042-03-10,Canada,Omicron,521,9,636
2042-03-11,USA,Delta,499,9,3941
2042-03-12,USA,Delta,515,10,3352
2042-03-13,India,XBB,528,8,1550
2042-03-14,USA,Alpha,484,16,602
2042-03-15,USA,Omicron,491,10,3912
2042-03-16,Canada,Delta,489,4,3780
2042-03-17,USA,Omicron,500,11,856
2042-03-18,Brazil,XBB,453,5,4430
2042-03-19,Canada,Delta,494,10,4558
2042-03-20,Canada,Omicron,527,13,3813
2042-03-21,India,Alpha,503,6,151
2042-03-22,Canada,Alpha,480,8,1828
2042-03-23,India,XBB,481,9,1613
2042-03-24,USA,Delta,508,12,2544
2042-03-25,Germany,Delta,531,11,4062
2042-03-26,Brazil,Alpha,487,11,1822
2042-03-27,Brazil,XBB,493,10,3177
2042-03-28,USA,BA.5,495,10,4884
2042-03-29,Germany,Alpha,500,19,1196
2042-03-30,Canada,Alpha,489,13,3668
2042-03-31,Germany,Omicron,487,4,800
2042-04-01,Canada,XBB,560,11,224
2042-04-02,Canada,BA.5,469,10,4028
2042-04-03,Canada,XBB,508,12,2141
2042-04-04,Germany,XBB,508,10,4751
2042-04-05,USA,Alpha,501,10,312
2042-04-06,Canada,Alpha,539,12,244
2042-04-07,USA,Alpha,499,8,3108
2042-04-08,Canada,Omicron,495,10,2777
2042-04-09,USA,BA.5,519,14,4516
2042-04-10,USA,BA.5,465,9,4363
2042-04-11,USA,XBB,518,9,3373
2042-04-12,India,Alpha,497,10,555
2042-04-13,Germany,XBB,482,12,2627
2042-04-14,Canada,Alpha,502,15,1779
2042-04-15,Canada,XBB,491,8,534
2042-04-16,India,XBB,521,6,530
2042-04-17,USA,Omicron,482,13,4220
2042-04-18,USA,Omicron,503,10,1747
2042-04-19,Canada,XBB,504,13,4614
2042-04-20,Brazil,Alpha,503,7,2079
2042-04-21,Canada,XBB,504,5,1990
2042-04-22,Canada,Alpha,481,8,2343
2042-04-23,India,Delta,507,16,1541
2042-04-24,USA,BA.5,528,11,1951
2042-04-25,Germany,XBB,442,5,2952
2042-04-26,Canada,Delta,500,16,4395
2042-04-27,Canada,XBB,522,9,3888
2042-04-28,Germany,Omicron,509,13,2713
2042-04-29,India,BA.5,494,9,4826
2042-04-30,Brazil,XBB,462,11,2257
2042-05-01,India,Omicron,480,11,1058
2042-05-02,Canada,Omicron,483,10,983
2042-05-03,India,Delta,466,11,1427
2042-05-04,Germany,Omicron,470,9,3892
2042-05-05,India,Delta,482,13,3307
2042-05-06,Canada,Alpha,514,11,4021
2042-05-07,Germany,Alpha,476,9,3407
2042-05-08,Germany,Alpha,486,12,3664
2042-05-09,Canada,Alpha,522,13,1639
2042-05-10,Canada,XBB,483,11,81
2042-05-11,Canada,Delta,460,5,1034
2042-05-12,Brazil,Alpha,525,10,4343
2042-05-13,Canada,Omicron,492,10,1129
2042-05-14,India,Delta,472,12,4981
2042-05-15,USA,XBB,515,12,1946
2042-05-16,Brazil,Alpha,499,10,3454
2042-05-17,Brazil,Delta,498,12,1836
2042-05-18,USA,BA.5,501,10,3004
2042-05-19,India,Alpha,475,13,382
2042-05-20,Brazil,Delta,504,17,1268
2042-05-21,Brazil,Alpha,494,9,4715
2042-05-22,Canada,BA.5,470,11,356
2042-05-23,Germany,Omicron,480,9,2416
2042-05-24,Brazil,Omicron,480,10,1272
2042-05-25,India,BA.5,534,6,2138
2042-05-26,Germany,Delta,467,10,4932
2042-05-27,USA,XBB,521,4,4435
2042-05-28,Brazil,Alpha,466,6,2628
2042-05-29,India,XBB,513,11,3509
2042-05-30,USA,Alpha,516,10,1700
2042-05-31,Canada,XBB,512,13,1148
2042-06-01,Canada,Alpha,500,6,1590
2042-06-02,Germany,Omicron,443,11,4207
2042-06-03,USA,Alpha,526,6,4162
2042-06-04,Germany,Alpha,490,11,4344
2042-06-05,USA,BA.5,512,11,475
2042-06-06,USA,BA.5,526,9,4592
2042-06-07,Canada,Alpha,468,13,2178
2042-06-08,Germany,Alpha,547,11,2684
2042-06-09,Canada,Delta,488,13,1284
2042-06-10,USA,Omicron,468,12,4303
2042-06-11,Canada,Alpha,492,5,4714
2042-06-12,Germany,Alpha,493,9,4018
2042-06-13,Germany,Omicron,523,12,4882
2042-06-14,India,Delta,496,7,1992
2042-06-15,Canada,BA.5,504,9,1818
2042-06-16,India,BA.5,467,9,920
2042-06-17,USA,Omicron,501,9,2604
2042-06-18,Canada,Alpha,497,7,565
2042-06-19,Brazil,BA.5,538,10,1125
2042-06-20,India,Alpha,484,12,1689
2042-06-21,Germany,XBB,502,16,2848
2042-06-22,India,Alpha,561,12,3483
2042-06-23,Canada,BA.5,501,13,656
2042-06-24,India,Alpha,508,13,4114
2042-06-25,Germany,Alpha,522,7,856
2042-06-26,India,Delta,530,3,2343
2042-06-27,India,Delta,494,7,1651
2042-06-28,Brazil,Alpha,487,12,4030
2042-06-29,USA,Omicron,485,11,3117
2042-06-30,Germany,Omicron,453,9,1174
2042-07-01,USA,Omicron,484,7,786
2042-07-02,Brazil,Omicron,524,13,4920
2042-07-03,Canada,BA.5,475,9,2383
2042-07-04,Canada,Omicron,476,9,4044
2042-07-05,Brazil,BA.5,455,8,3291
2042-07-06,Canada,Omicron,535,5,2758
2042-07-07,Canada,Alpha,503,7,749
2042-07-08,India,Omicron,482,11,4040
2042-07-09,India,Alpha,542,12,2123
2042-07-10,India,Alpha,453,12,2019
2042-07-11,Brazil,Delta,529,10,929
2042-07-12,Canada,XBB,523,12,383
2042-07-13,USA,XBB,524,14,3929
2042-07-14,Germany,Alpha,499,14,895
2042-07-15,Canada,XBB,526,7,70
2042-07-16,Brazil,XBB,534,4,4349
2042-07-17,India,Omicron,498,8,582
2042-07-18,Germany,XBB,485,11,2468
2042-07-19,Germany,XBB,477,11,235
2042-07-20,Germany,XBB,458,11,845
2042-07-21,USA,Delta,474,8,1082
2042-07-22,India,XBB,469,5,2335
2042-07-23,India,Omicron,512,7,1485
2042-07-24,India,BA.5,574,8,2941
2042-07-25,India,Delta,510,7,3006
2042-07-26,Canada,Omicron,507,16,4240
2042-07-27,Germany,Alpha,499,6,1336
2042-07-28,Germany,Omicron,499,8,2110
2042-07-29,Germany,BA.5,463,11,3237
2042-07-30,Brazil,Delta,544,8,613
2042-07-31,India,BA.5,470,12,2488
2042-08-01,Canada,Alpha,490,8,1124
2042-08-02,Canada,Alpha,515,13,3281
2042-08-03,Brazil,Alpha,483,13,3382
2042-08-04,Brazil,Omicron,506,4,2215
2042-08-05,Germany,Omicron,512,10,3295
2042-08-06,Germany,XBB,509,8,4697
2042-08-07,Germany,Alpha,495,12,2417
2042-08-08,Germany,BA.5,483,7,3776
2042-08-09,Germany,Alpha,461,9,4937
2042-08-10,India,Delta,458,13,2684
2042-08-11,Canada,Omicron,497,9,1934
2042-08-12,India,Alpha,490,11,1317
2042-08-13,Canada,XBB,503,9,3856
2042-08-14,USA,Alpha,498,12,772
2042-08-15,USA,XBB,487,14,4348
2042-08-16,USA,Omicron,480,13,2269
2042-08-17,Canada,Omicron,508,8,3119
2042-08-18,Brazil,XBB,506,14,59
2042-08-19,India,Delta,515,8,4216
2042-08-20,Brazil,Omicron,515,5,2825
2042-08-21,Canada,XBB,521,11,2552
2042-08-22,Germany,Omicron,433,9,3674
2042-08-23,Brazil,Alpha,510,18,4886
2042-08-24,Canada,BA.5,505,4,912
2042-08-25,USA,Delta,514,8,3301
2042-08-26,Germany,BA.5,484,11,4966
2042-08-27,USA,Delta,511,15,4480
2042-08-28,Brazil,Alpha,487,10,619
2042-08-29,Brazil,XBB,499,9,3236
2042-08-30,India,XBB,493,5,2948
2042-08-31,India,XBB,494,5,4546
2042-09-01,Canada,Alpha,464,15,4098
2042-09-02,Brazil,BA.5,486,10,2051
2042-09-03,USA,Omicron,491,7,617
2042-09-04,India,XBB,474,8,4131
2042-09-05,USA,Omicron,480,5,3687
2042-09-06,Canada,BA.5,489,8,4616
2042-09-07,USA,Omicron,502,13,4331
2042-09-08,USA,Omicron,508,10,376
2042-09-09,Germany,Omicron,469,10,4687
2042-09-10,Canada,Alpha,500,9,3231
2042-09-11,India,BA.5,509,9,361
2042-09-12,Germany,Omicron,504,8,2929
2042-09-13,Brazil,XBB,488,9,4344
2042-09-14,Brazil,XBB,509,7,3273
2042-09-15,India,BA.5,490,12,368
2042-09-16,Canada,Alpha,494,9,164
2042-09-17,Brazil,Omicron,468,9,2629
2042-09-18,Brazil,Alpha,507,11,2577
2042-09-19,Brazil,BA.5,529,8,2928
2042-09-20,Canada,Delta,495,9,1044
2042-09-21,Brazil,XBB,519,13,779
2042-09-22,India,Omicron,488,6,4493
2042-09-23,India,Omicron,482,11,2849
2042-09-24,India,BA.5,496,7,1654
2042-09-25,Germany,BA.5,481,6,2501
2042-09-26,India,Alpha,482,15,4275
2042-09-27,USA,XBB,474,10,4442
2042-09-28,Brazil,Alpha,479,8,4213
2042-09-29,India,BA.5,536,12,378
2042-09-30,Canada,XBB,494,11,1674
2042-10-01,Canada,BA.5,477,9,4343
2042-10-02,Canada,Alpha,500,10,3564
2042-10-03,Germany,Alpha,502,9,1238
2042-10-04,Canada,Alpha,501,10,68
2042-10-05,Germany,Delta,472,13,1904
2042-10-06,Brazil,Alpha,473,13,3550
2042-10-07,USA,Omicron,474,7,4338
2042-10-08,Canada,Alpha,490,10,3958
2042-10-09,Canada,BA.5,475,13,4162
2042-10-10,Germany,Alpha,485,14,3640
2042-10-11,Germany,BA.5,520,14,1628
2042-10-12,USA,BA.5,516,5,2995
2042-10-13,India,XBB,516,13,1697
2042-10-14,Germany,Delta,521,12,4958
2042-10-15,USA,BA.5,493,6,1356
2042-10-16,Brazil,BA.5,474,17,299
2042-10-17,Canada,Omicron,486,13,4974
2042-10-18,Canada,Alpha,504,13,4219
2042-10-19,USA,Delta,506,10,2165
2042-10-20,USA,Delta,512,12,4717
2042-10-21,Canada,XBB,466,10,1174
2042-10-22,Germany,BA.5,535,9,3152
2042-10-23,India,BA.5,509,7,3183
2042-10-24,Brazil,Omicron,520,13,2421
2042-10-25,India,Delta,490,8,3540
2042-10-26,India,Alpha,499,5,1473
2042-10-27,India,XBB,512,11,1359
2042-10-28,Canada,XBB,554,10,1488
2042-10-29,India,XBB,513,7,808
2042-10-30,Germany,XBB,477,14,2933
2042-10-31,Germany,Delta,526,9,98
2042-11-01,Germany,BA.5,527,9,2776
2042-11-02,USA,Delta,500,12,537
2042-11-03,Brazil,Alpha,471,10,1131
2042-11-04,Germany,XBB,546,12,827
2042-11-05,India,Delta,489,14,2805
2042-11-06,USA,Alpha,499,13,4256
2042-11-07,Canada,Omicron,525,13,2641
2042-11-08,Germany,XBB,460,12,4592
2042-11-09,India,BA.5,523,9,3031
2042-11-10,India,BA.5,523,6,13
2042-11-11,Canada,BA.5,479,6,4887
2042-11-12,USA,Alpha,505,15,359
2042-11-13,India,Delta,520,18,3894
2042-11-14,Brazil,XBB,532,12,2116
2042-11-15,Germany,XBB,478,7,4280
2042-11-16,USA,XBB,468,19,1753
2042-11-17,Germany,XBB,497,12,1720
2042-11-18,Germany,Omicron,549,11,2402
2042-11-19,Canada,XBB,505,9,1322
2042-11-20,Brazil,Omicron,497,10,2934
2042-11-21,Brazil,Delta,478,5,2424
2042-11-22,Canada,BA.5,506,16,4509
2042-11-23,Germany,Omicron,519,8,4645
2042-11-24,Brazil,BA.5,514,11,3137
2042-11-25,Germany,BA.5,527,11,3400
2042-11-26,USA,Alpha,511,7,2752
2042-11-27,Canada,Omicron,507,6,2388
2042-11-28,Canada,XBB,501,8,3482
2042-11-29,Brazil,Alpha,523,8,2294
2042-11-30,USA,XBB,490,7,1907
2042-12-01,Germany,BA.5,525,8,2155
2042-12-02,Brazil,Alpha,512,10,3216
2042-12-03,Germany,XBB,529,16,382
2042-12-04,USA,XBB,512,6,3191
2042-12-05,India,Delta,466,11,3894
2042-12-06,Brazil,Alpha,491,10,3806
2042-12-07,Brazil,Alpha,486,9,2649
2042-12-08,Canada,BA.5,492,8,3907
2042-12-09,India,BA.5,541,5,2826
2042-12-10,Brazil,Alpha,464,13,4982
2042-12-11,Germany,Delta,544,10,2146
2042-12-12,USA,Delta,483,8,3150
2042-12-13,India,BA.5,499,17,2975
2042-12-14,Canada,Omicron,519,12,2668
2042-12-15,Canada,XBB,459,10,2807
2042-12-16,Germany,BA.5,506,8,1349
2042-12-17,USA,Delta,520,14,342
2042-12-18,Canada,Alpha,489,15,663
2042-12-19,Canada,Delta,497,7,973
2042-12-20,USA,Alpha,489,13,1618
2042-12-21,India,BA.5,479,13,1264
2042-12-22,Brazil,XBB,489,12,3225
2042-12-23,Brazil,XBB,512,10,1130
2042-12-24,USA,BA.5,496,15,3486
2042-12-25,USA,XBB,516,13,2842
2042-12-26,USA,XBB,523,7,1908
2042-12-27,Germany,Omicron,492,11,3858
2042-12-28,Germany,Omicron,494,9,3867
2042-12-29,USA,Omicron,524,10,874
2042-12-30,Germany,Alpha,496,12,3829
2042-12-31,Brazil,Omicron,498,7,1079
2043-01-01,USA,BA.5,471,3,3245
2043-01-02,Brazil,Omicron,533,15,1421
2043-01-03,Brazil,BA.5,469,5,3176
2043-01-04,Germany,Omicron,523,8,4933
2043-01-05,Canada,XBB,543,8,2684
2043-01-06,Canada,Omicron,494,9,902
2043-01-07,India,BA.5,484,18,1487
2043-01-08,India,BA.5,481,14,248
2043-01-09,Canada,BA.5,502,7,4770
2043-01-10,USA,Omicron,494,6,4602
2043-01-11,Canada,Alpha,524,12,4510
2043-01-12,Germany,BA.5,474,18,4935
2043-01-13,Canada,Alpha,497,11,2921
2043-01-14,USA,Omicron,506,13,4909
2043-01-15,USA,Alpha,498,6,3152
2043-01-16,India,Alpha,521,9,4662
2043-01-17,India,BA.5,522,5,2042
2043-01-18,USA,Omicron,492,9,1316
2043-01-19,Brazil,BA.5,508,11,1306
2043-01-20,India,XBB,519,7,2687
2043-01-21,Germany,Delta,526,13,2587
2043-01-22,Brazil,Alpha,505,8,4333
2043-01-23,Germany,Omicron,500,10,513
2043-01-24,Germany,Alpha,489,10,2487
2043-01-25,USA,Omicron,487,11,2327
2043-01-26,Brazil,BA.5,480,5,4846
2043-01-27,India,Delta,479,16,2106
2043-01-28,USA,Delta,513,8,1793
2043-01-29,Canada,Delta,472,12,1371
2043-01-30,India,Delta,462,8,2340
2043-01-31,Canada,Alpha,467,14,1183
2043-02-01,USA,Omicron,522,7,2886
2043-02-02,Germany,XBB,514,11,1086
2043-02-03,Germany,Omicron,488,10,2940
2043-02-04,Brazil,Alpha,529,5,4233
2043-02-05,India,BA.5,493,13,3890
2043-02-06,Canada,XBB,482,5,251
2043-02-07,Canada,XBB,520,8,3843
2043-02-08,Brazil,XBB,534,11,2514
2043-02-09,India,Alpha,491,9,2270
2043-02-10,Germany,Delta,547,11,3038
2043-02-11,USA,Delta,519,8,4438
2043-02-12,Brazil,Delta,496,11,3087
2043-02-13,USA,Omicron,503,8,2615
2043-02-14,USA,Delta,479,15,4732
2043-02-15,Brazil,XBB,485,5,2517
2043-02-16,Canada,Delta,504,11,8
2043-02-17,India,XBB,476,10,377
2043-02-18,Canada,XBB,490,10,689
2043-02-19,Germany,Omicron,481,13,1024
2043-02-20,India,Delta,475,9,2093
2043-02-21,Brazil,BA.5,517,6,1670
2043-02-22,Brazil,Delta,507,10,4909
2043-02-23,Brazil,BA.5,506,4,1425
2043-02-24,USA,Omicron,465,11,3397
2043-02-25,Brazil,Alpha,496,15,1687
2043-02-26,Germany,Omicron,502,14,39
2043-02-27,Germany,Omicron,497,10,1222
2043-02-28,Brazil,BA.5,513,12,2290
2043-03-01,India,Omicron,474,5,40
2043-03-02,Germany,XBB,506,8,3736
2043-03-03,India,Omicron,497,8,2534
2043-03-04,India,Omicron,504,12,4996
2043-03-05,India,BA.5,508,9,151
2043-03-06,Brazil,Omicron,454,4,4636
2043-03-07,USA,Omicron,515,8,3228
2043-03-08,Brazil,Delta,523,10,3709
2043-03-09,Germany,XBB,511,10,2059
2043-03-10,Germany,XBB,515,14,4615
2043-03-11,Germany,XBB,513,8,946
2043-03-12,Germany,Omicron,484,11,1070
2043-03-13,USA,XBB,495,13,1153
2043-03-14,India,Delta,505,9,4213
2043-03-15,Brazil,Alpha,525,9,2865
2043-03-16,Germany,Alpha,527,7,3614
2043-03-17,India,Delta,488,10,2352
2043-03-18,Brazil,Alpha,494,15,3792
2043-03-19,USA,Alpha,506,16,84
2043-03-20,Canada,BA.5,431,9,2165
2043-03-21,USA,Omicron,466,5,1525
2043-03-22,Canada,BA.5,469,14,2178
2043-03-23,Germany,BA.5,509,15,66
2043-03-24,India,Delta,463,6,3864
2043-03-25,India,Alpha,489,12,551
2043-03-26,Brazil,Delta,508,5,3586
2043-03-27,Canada,XBB,482,9,4873
2043-03-28,Canada,BA.5,519,6,3317
2043-03-29,Brazil,Alpha,495,9,1504
2043-03-30,India,Omicron,519,15,637
2043-03-31,India,BA.5,493,7,3605
2043-04-01,Brazil,Alpha,517,11,1680
2043-04-02,Canada,XBB,466,9,4264
2043-04-03,Germany,Delta,507,13,307
2043-04-04,Brazil,Alpha,471,4,2691
2043-04-05,India,Alpha,480,9,2193
2043-04-06,Germany,BA.5,490,9,1999
2043-04-07,Germany,Alpha,476,6,4171
2043-04-08,Canada,XBB,506,11,1569
2043-04-09,Brazil,Omicron,489,13,324
2043-04-10,Germany,XBB,511,6,4672
2043-04-11,USA,Alpha,523,15,4225
2043-04-12,Germany,Omicron,486,9,1580
2043-04-13,Germany,XBB,538,11,1250
2043-04-14,Germany,Omicron,465,9,4103
2043-04-15,Brazil,BA.5,448,13,562
2043-04-16,Canada,Alpha,539,17,951
2043-04-17,Canada,Omicron,466,12,2519
2043-04-18,USA,Delta,572,10,100
2043-04-19,USA,BA.5,517,10,2557
2043-04-20,Germany,Alpha,492,8,3349
2043-04-21,Germany,BA.5,505,4,3905
2043-04-22,Germany,Delta,476,6,2572
2043-04-23,USA,Alpha,549,14,2824
2043-04-24,Canada,BA.5,504,8,4502
2043-04-25,USA,BA.5,477,9,280
2043-04-26,Canada,Omicron,486,5,981
2043-04-27,USA,Omicron,484,11,3246
2043-04-28,Canada,BA.5,505,12,3130
2043-04-29,USA,Omicron,460,14,1121
2043-04-30,Canada,Alpha,523,14,723
2043-05-01,Brazil,Omicron,481,7,2344
2043-05-02,Brazil,Alpha,495,4,2471
2043-05-03,India,Alpha,494,10,3099
2043-05-04,Canada,Alpha,501,8,1021
2043-05-05,Canada,Alpha,474,4,4648
2043-05-06,Canada,BA.5,516,12,3662
2043-05-07,India,XBB,490,10,584
2043-05-08,USA,XBB,482,9,1029
2043-05-09,Brazil,Alpha,463,10,917
2043-05-10,India,XBB,462,10,2533
2043-05-11,Brazil,Alpha,509,17,2783
2043-05-12,Germany,XBB,447,9,1791
2043-05-13,India,Delta,510,9,3610
2043-05-14,India,Omicron,485,9,2958
2043-05-15,Brazil,XBB,503,18,3168
2043-05-16,Canada,Alpha,467,11,2747
2043-05-17,Germany,Omicron,521,9,3830
2043-05-18,Brazil,Omicron,521,10,3825
2043-05-19,India,BA.5,466,9,4715
2043-05-20,Canada,BA.5,511,9,1760
2043-05-21,Germany,XBB,530,4,1486
2043-05-22,Canada,BA.5,536,14,3511
2043-05-23,Brazil,Alpha,504,6,702
2043-05-24,Canada,BA.5,506,13,355
2043-05-25,India,Delta,498,4,4365
2043-05-26,India,XBB,491,7,2780
2043-05-27,USA,Omicron,537,10,4870
2043-05-28,Germany,Omicron,501,8,258
2043-05-29,Brazil,Delta,538,12,4788
2043-05-30,Canada,Alpha,493,14,2046
2043-05-31,India,Omicron,500,7,1944
2043-06-01,USA,Delta,479,11,31
2043-06-02,Brazil,BA.5,504,6,505
2043-06-03,India,XBB,494,5,364
2043-06-04,Brazil,Delta,481,17,4918
2043-06-05,India,Delta,477,14,4367
2043-06-06,Brazil,BA.5,493,7,1995
2043-06-07,India,Alpha,532,7,3271
2043-06-08,Canada,BA.5,495,9,553
2043-06-09,Germany,BA.5,498,5,1665
2043-06-10,India,Omicron,529,9,1541
2043-06-11,Brazil,Delta,521,15,2659
2043-06-12,India,Delta,491,8,3353
2043-06-13,USA,BA.5,552,14,3395
2043-06-14,Canada,BA.5,497,9,297
2043-06-15,USA,Delta,532,10,4913
2043-06-16,Brazil,Delta,482,10,1953
2043-06-17,India,Delta,549,14,1144
2043-06-18,India,Alpha,533,10,3134
2043-06-19,USA,BA.5,464,13,1539
2043-06-20,Germany,BA.5,503,11,2535
2043-06-21,Canada,Omicron,512,14,1817
2043-06-22,India,Omicron,537,11,1864
2043-06-23,India,XBB,510,10,198
2043-06-24,Brazil,Delta,507,13,3024
2043-06-25,USA,Delta,473,12,1089
2043-06-26,Brazil,XBB,531,10,1473
2043-06-27,Canada,BA.5,478,7,283
2043-06-28,India,Delta,522,11,482
2043-06-29,USA,Omicron,494,9,466
2043-06-30,USA,Alpha,523,11,3606
2043-07-01,USA,BA.5,539,10,899
2043-07-02,Canada,Alpha,515,10,217
2043-07-03,Germany,Alpha,496,9,1450
2043-07-04,Germany,XBB,514,9,2145
2043-07-05,Germany,Alpha,496,13,4896
2043-07-06,Brazil,Delta,497,21,2246
2043-07-07,Brazil,XBB,502,10,551
2043-07-08,Canada,Omicron,454,7,948
2043-07-09,USA,Alpha,508,13,1826
2043-07-10,Germany,Delta,472,5,2895
2043-07-11,India,Delta,536,10,4666
2043-07-12,Germany,Omicron,479,6,1201
2043-07-13,Canada,XBB,498,10,447
2043-07-14,Germany,XBB,490,10,2023
2043-07-15,India,XBB,540,16,4959
2043-07-16,India,Omicron,499,5,2647
2043-07-17,India,Omicron,512,9,4755
2043-07-18,Canada,Omicron,526,14,2598
2043-07-19,Germany,XBB,501,10,4725
2043-07-20,Canada,Alpha,460,8,4290
2043-07-21,India,Omicron,475,13,2119
2043-07-22,Germany,Omicron,483,11,225
2043-07-23,Brazil,XBB,505,5,3597
2043-07-24,Canada,Omicron,507,10,1428
2043-07-25,Brazil,Alpha,519,11,4249
2043-07-26,Brazil,XBB,493,7,3922
2043-07-27,USA,Omicron,509,11,3280
2043-07-28,India,Omicron,515,9,3999
2043-07-29,Brazil,BA.5,491,15,2
2043-07-30,Canada,BA.5,532,10,4171
2043-07-31,India,Delta,509,10,827
2043-08-01,India,Delta,482,10,716
2043-08-02,Canada,Omicron,526,8,3352
2043-08-03,Germany,BA.5,481,7,4829
2043-08-04,Canada,Delta,451,12,3916
2043-08-05,Germany,XBB,481,14,4575
2043-08-06,India,BA.5,508,11,2223
2043-08-07,Canada,Alpha,510,6,4675
2043-08-08,Brazil,Alpha,504,13,4143
2043-08-09,Canada,Alpha,495,11,2803
2043-08-10,Brazil,Alpha,551,9,741
2043-08-11,Brazil,BA.5,505,16,2420
2043-08-12,India,XBB,475,10,1097
2043-08-13,Germany,Alpha,529,11,956
2043-08-14,Germany,XBB,528,13,3251
2043-08-15,Brazil,Delta,477,11,2131
2043-08-16,Germany,Delta,470,9,2038
2043-08-17,Canada,Omicron,510,9,4455
2043-08-18,Brazil,BA.5,516,12,1411
2043-08-19,Brazil,Alpha,499,9,2496
2043-08-20,USA,XBB,470,9,1858
2043-08-21,Canada,XBB,500,13,4564
2043-08-22,Germany,BA.5,483,10,2727
2043-08-23,Germany,Delta,476,10,2954
2043-08-24,USA,BA.5,485,13,353
2043-08-25,Canada,XBB,489,12,3684
2043-08-26,India,BA.5,489,6,3269
2043-08-27,India,Delta,537,13,3859
2043-08-28,Canada,Delta,497,10,275
2043-08-29,Germany,Alpha,527,6,4709
2043-08-30,India,Alpha,482,8,3695
2043-08-31,India,Alpha,525,12,929
2043-09-01,Germany,Delta,500,8,6
2043-09-02,Canada,XBB,509,8,303
2043-09-03,USA,Alpha,479,5,28
2043-09-04,Canada,BA.5,470,10,46
2043-09-05,USA,XBB,480,10,1
2043-09-06,Canada,Omicron,500,11,3920
2043-09-07,India,Alpha,492,15,182
2043-09-08,Brazil,Omicron,509,12,2964
2043-09-09,Brazil,Alpha,497,7,3832
2043-09-10,Germany,XBB,525,7,1832
2043-09-11,Canada,Omicron,498,5,3249
2043-09-12,Canada,Delta,506,16,2201
2043-09-13,Germany,Alpha,495,12,2611
2043-09-14,Germany,BA.5,478,13,1582
2043-09-15,USA,Omicron,487,8,2801
2043-09-16,USA,BA.5,508,8,3782
2043-09-17,Brazil,Omicron,462,5,3990
2043-09-18,India,XBB,502,10,680
2043-09-19,Canada,BA.5,474,10,740
2043-09-20,Brazil,Alpha,464,13,391
2043-09-21,Brazil,Delta,524,12,638
2043-09-22,India,XBB,483,8,4812
2043-09-23,Brazil,Omicron,508,10,1614
2043-09-24,Brazil,Alpha,500,10,1399
2043-09-25,India,Omicron,491,13,3416
2043-09-26,Brazil,BA.5,500,12,1620
2043-09-27,Canada,BA.5,511,6,1947
2043-09-28,Germany,Delta,455,15,582
2043-09-29,India,BA.5,506,4,1202
2043-09-30,Germany,XBB,461,9,4477
2043-10-01,Canada,Omicron,468,10,1704
2043-10-02,Brazil,Omicron,505,13,2202
2043-10-03,Brazil,XBB,496,8,4061
2043-10-04,Brazil,BA.5,519,10,4335
2043-10-05,Germany,BA.5,521,6,3214
2043-10-06,USA,XBB,533,14,4085
2043-10-07,Germany,Delta,521,8,2159
2043-10-08,USA,Alpha,513,10,3331
2043-10-09,Germany,Alpha,523,9,2211
2043-10-10,Canada,BA.5,500,14,3523
2043-10-11,Germany,Alpha,518,14,3643
2043-10-12,Germany,Alpha,496,18,10
2043-10-13,India,Alpha,469,13,980
2043-10-14,Brazil,BA.5,505,6,3674
2043-10-15,Brazil,Omicron,469,12,3827
2043-10-16,Brazil,BA.5,463,4,3450
2043-10-17,USA,BA.5,445,11,988
2043-10-18,Canada,Delta,468,3,2988
2043-10-19,USA,Delta,496,8,1776
2043-10-20,India,BA.5,466,12,1893
2043-10-21,India,XBB,522,10,2477
2043-10-22,Germany,XBB,500,9,4226
2043-10-23,India,Delta,494,15,3899
2043-10-24,India,Delta,495,3,3232
2043-10-25,Canada,Omicron,470,13,2118
2043-10-26,India,Delta,500,6,4715
2043-10-27,Germany,Alpha,524,8,3943
2043-10-28,Brazil,BA.5,483,13,3967
2043-10-29,USA,BA.5,525,13,1146
2043-10-30,USA,BA.5,497,10,3598
2043-10-31,USA,Omicron,491,5,4287
2043-11-01,Germany,Omicron,501,7,2761
2043-11-02,Canada,Alpha,509,8,2285
2043-11-03,Germany,BA.5,514,5,4623
2043-11-04,USA,Alpha,502,12,4279
2043-11-05,Germany,Delta,491,22,3211
2043-11-06,Germany,BA.5,486,12,4440
2043-11-07,Germany,Alpha,515,12,845
2043-11-08,Brazil,Omicron,486,9,135
2043-11-09,Germany,Omicron,495,6,89
