date,temperature_c,humidity,condition
2045-02-09,6,44,rain
2045-02-10,25,67,rain
2045-02-11,10,32,rain
2045-02-12,7,83,rain
2045-02-13,4,46,rain
2045-02-14,20,42,cloudy
2045-02-15,25,47,snow
2045-02-16,3,54,storm
2045-02-17,28,41,snow
2045-02-18,17,64,sunny
2045-02-19,-8,72,rain
2045-02-20,-4,38,storm
2045-02-21,12,79,snow
2045-02-22,1,61,cloudy
2045-02-23,29,56,snow
2045-02-24,8,80,sunny
2045-02-25,2,31,storm
2045-02-26,18,40,rain
2045-02-27,-7,97,storm
2045-02-28,-10,55,cloudy
2045-03-01,12,31,cloudy
2045-03-02,18,69,storm
2045-03-03,-7,66,snow
2045-03-04,16,34,sunny
2045-03-05,-8,55,cloudy
2045-03-06,33,87,sunny
2045-03-07,35,71,rain
2045-03-08,16,49,cloudy
2045-03-09,24,77,cloudy
2045-03-10,37,97,sunny
2045-03-11,34,97,storm
2045-03-12,28,50,storm
2045-03-13,-9,45,cloudy
2045-03-14,32,38,snow
2045-03-15,6,41,sunny
2045-03-16,34,40,snow
2045-03-17,20,55,storm
2045-03-18,10,39,cloudy
2045-03-19,24,55,snow
2045-03-20,-3,34,storm
2045-03-21,25,96,snow
2045-03-22,16,78,cloudy
2045-03-23,25,55,snow
2045-03-24,33,33,storm
2045-03-25,6,87,sunny
2045-03-26,33,55,storm
2045-03-27,23,58,sunny
2045-03-28,3,65,storm
2045-03-29,27,66,storm
2045-03-30,13,42,storm
2045-03-31,6,80,cloudy
2045-04-01,22,50,sunny
2045-04-02,11,54,cloudy
2045-04-03,16,41,storm
2045-04-04,11,31,storm
2045-04-05,34,42,cloudy
2045-04-06,11,84,sunny
2045-04-07,-5,80,snow
2045-04-08,22,39,rain
2045-04-09,8,43,cloudy
2045-04-10,30,40,rain
2045-04-11,-10,93,snow
2045-04-12,12,95,cloudy
2045-04-13,21,91,storm
2045-04-14,30,37,rain
2045-04-15,30,88,cloudy
2045-04-16,29,51,rain
2045-04-17,30,48,sunny
2045-04-18,-9,91,cloudy
2045-04-19,5,51,storm
2045-04-20,-10,74,rain
2045-04-21,11,75,sunny
2045-04-22,4,79,sunny
2045-04-23,11,69,sunny
2045-04-24,30,97,snow
2045-04-25,-4,33,storm
2045-04-26,16,88,sunny
2045-04-27,9,55,cloudy
2045-04-28,-2,98,storm
2045-04-29,37,50,cloudy
2045-04-30,5,47,storm
2045-05-01,7,85,snow
2045-05-02,29,45,snow
2045-05-03,-10,89,snow
2045-05-04,0,95,cloudy
2045-05-05,-6,32,storm
2045-05-06,15,58,snow
2045-05-07,14,51,sunny
2045-05-08,26,52,rain
2045-05-09,3,58,snow
2045-05-10,12,39,storm
2045-05-11,1,71,rain
2045-05-12,-7,35,cloudy
2045-05-13,36,87,sunny
2045-05-14,8,86,sunny
2045-05-15,2,37,rain
2045-05-16,24,55,sunny
2045-05-17,27,95,rain
2045-05-18,25,54,rain
2045-05-19,-4,56,cloudy
2045-05-20,26,37,cloudy
2045-05-21,13,59,storm
2045-05-22,4,85,cloudy
2045-05-23,28,53,cloudy
2045-05-24,31,70,rain
2045-05-25,13,51,snow
2045-05-26,4,65,snow
2045-05-27,18,78,storm
2045-05-28,18,48,sunny
2045-05-29,-1,39,sunny
2045-05-30,14,86,storm
2045-05-31,-6,84,snow
2045-06-01,-3,30,rain
2045-06-02,1,64,storm
2045-06-03,3,62,cloudy
2045-06-04,23,54,cloudy
2045-06-05,10,75,cloudy
2045-06-06,33,40,storm
2045-06-07,0,51,snow
2045-06-08,16,91,rain
2045-06-09,37,92,cloudy
2045-06-10,34,62,snow
2045-06-11,-9,42,rain
2045-06-12,32,74,rain
2045-06-13,12,58,sunny
2045-06-14,20,47,cloudy
2045-06-15,28,76,cloudy
2045-06-16,-9,83,cloudy
2045-06-17,37,31,storm
2045-06-18,-6,36,storm
2045-06-19,17,31,rain
2045-06-20,-8,70,rain
2045-06-21,2,74,snow
2045-06-22,12,46,storm
2045-06-23,36,98,cloudy
2045-06-24,23,79,rain
2045-06-25,22,56,cloudy
2045-06-26,8,32,cloudy
2045-06-27,14,44,cloudy
2045-06-28,8,52,cloudy
2045-06-29,10,63,cloudy
2045-06-30,-4,73,cloudy
2045-07-01,39,52,rain
2045-07-02,9,56,snow
2045-07-03,-3,96,rain
2045-07-04,11,99,storm
2045-07-05,33,53,storm
2045-07-06,6,51,cloudy
2045-07-07,-2,52,rain
2045-07-08,19,48,rain
2045-07-09,15,40,storm
2045-07-10,34,97,storm
2045-07-11,14,87,rain
2045-07-12,11,53,rain
2045-07-13,21,90,snow
2045-07-14,27,50,sunny
2045-07-15,14,57,storm
2045-07-16,20,70,snow
2045-07-17,27,80,storm
2045-07-18,26,60,rain
2045-07-19,15,35,sunny
2045-07-20,0,31,cloudy
2045-07-21,18,80,rain
2045-07-22,-6,52,storm
2045-07-23,-4,85,snow
2045-07-24,31,91,rain
2045-07-25,25,44,snow
2045-07-26,32,64,snow
2045-07-27,-6,78,rain
2045-07-28,-10,56,storm
2045-07-29,16,70,snow
2045-07-30,3,49,storm
2045-07-31,10,40,rain
2045-08-01,9,53,sunny
2045-08-02,26,53,storm
2045-08-03,35,93,snow
2045-08-04,19,73,cloudy
2045-08-05,10,92,rain
2045-08-06,17,46,storm
2045-08-07,39,47,snow
2045-08-08,36,89,cloudy
2045-08-09,4,45,sunny
2045-08-10,20,92,sunny
2045-08-11,0,35,sunny
2045-08-12,5,91,rain
2045-08-13,27,48,snow
2045-08-14,2,61,storm
2045-08-15,-2,78,snow
2045-08-16,20,60,cloudy
2045-08-17,8,92,rain
2045-08-18,34,72,rain
2045-08-19,-10,90,cloudy
2045-08-20,16,73,sunny
2045-08-21,-2,59,rain
2045-08-22,15,60,rain
2045-08-23,14,30,rain
2045-08-24,8,93,storm
2045-08-25,-5,46,snow
2045-08-26,-3,84,cloudy
2045-08-27,25,35,snow
2045-08-28,-7,69,cloudy
2045-08-29,26,95,sunny
2045-08-30,0,49,storm
2045-08-31,32,87,rain
2045-09-01,27,65,cloudy
2045-09-02,-5,32,sunny
2045-09-03,7,52,snow
2045-09-04,12,65,sunny
2045-09-05,7,35,rain
2045-09-06,33,73,cloudy
2045-09-07,25,81,rain
2045-09-08,14,68,storm
2045-09-09,0,32,cloudy
2045-09-10,11,33,storm
2045-09-11,13,43,storm
2045-09-12,5,61,storm
2045-09-13,5,81,cloudy
2045-09-14,-6,41,snow
2045-09-15,-6,71,rain
2045-09-16,6,39,storm
2045-09-17,34,45,sunny
2045-09-18,5,71,cloudy
2045-09-19,12,57,snow
2045-09-20,25,97,cloudy
2045-09-21,0,69,snow
2045-09-22,7,41,rain
2045-09-23,33,41,cloudy
2045-09-24,-5,62,snow
2045-09-25,5,79,storm
2045-09-26,20,86,snow
2045-09-27,2,32,sunny
2045-09-28,9,87,storm
2045-09-29,33,74,rain
2045-09-30,25,52,snow
2045-10-01,8,69,rain
2045-10-02,32,47,storm
2045-10-03,13,30,sunny
2045-10-04,35,65,cloudy
2045-10-05,7,45,sunny
2045-10-06,13,97,cloudy
2045-10-07,4,31,cloudy
2045-10-08,20,39,snow
2045-10-09,14,80,storm
2045-10-10,-6,43,rain
2045-10-11,37,95,rain
2045-10-12,18,82,snow
2045-10-13,9,93,cloudy
2045-10-14,26,78,rain
2045-10-15,26,78,storm
2045-10-16,22,51,sunny
2045-10-17,17,33,rain
2045-10-18,2,78,cloudy
2045-10-19,24,68,rain
2045-10-20,32,98,rain
2045-10-21,36,61,storm
2045-10-22,17,89,storm
2045-10-23,10,73,rain
2045-10-24,12,75,cloudy
2045-10-25,-2,83,snow
2045-10-26,33,38,storm
2045-10-27,9,41,sunny
2045-10-28,21,63,cloudy
2045-10-29,22,93,rain
2045-10-30,39,52,rain
2045-10-31,34,83,storm
2045-11-01,30,66,sunny
2045-11-02,19,42,storm
2045-11-03,31,31,storm
2045-11-04,32,48,storm
2045-11-05,0,76,sunny
2045-11-06,-4,60,sunny
2045-11-07,-3,59,storm
2045-11-08,39,43,snow
2045-11-09,16,79,storm
2045-11-10,23,50,cloudy
2045-11-11,22,79,snow
2045-11-12,0,48,sunny
2045-11-13,6,69,rain
2045-11-14,32,88,cloudy
2045-11-15,32,44,sunny
2045-11-16,31,36,rain
2045-11-17,1,31,rain
2045-11-18,18,50,storm
2045-11-19,16,41,storm
2045-11-20,3,52,rain
2045-11-21,20,81,rain
2045-11-22,8,48,storm
2045-11-23,12,88,storm
2045-11-24,30,88,storm
2045-11-25,-7,94,snow
2045-11-26,-8,41,snow
2045-11-27,20,70,storm
2045-11-28,-9,51,sunny
2045-11-29,20,43,snow
2045-11-30,24,79,sunny
2045-12-01,36,88,cloudy
2045-12-02,-1,54,sunny
2045-12-03,34,40,snow
2045-12-04,-2,36,rain
2045-12-05,8,49,rain
2045-12-06,31,34,snow
2045-12-07,16,44,storm
2045-12-08,3,50,rain
2045-12-09,-2,95,cloudy
2045-12-10,4,64,snow
2045-12-11,27,66,rain
2045-12-12,11,80,rain
2045-12-13,21,46,storm
2045-12-14,-10,38,snow
2045-12-15,25,87,rain
2045-12-16,17,88,rain
2045-12-17,14,55,snow
2045-12-18,2,46,storm
2045-12-19,12,64,cloudy
2045-12-20,1,38,snow
2045-12-21,26,98,cloudy
2045-12-22,0,56,snow
2045-12-23,1,38,rain
2045-12-24,17,56,rain
2045-12-25,18,58,sunny
2045-12-26,13,48,snow
2045-12-27,28,44,cloudy
2045-12-28,35,75,snow
2045-12-29,18,81,rain
2045-12-30,-2,64,snow
2045-12-31,3,90,rain
2046-01-01,38,38,cloudy
2046-01-02,12,57,rain
2046-01-03,27,69,sunny
2046-01-04,24,98,sunny
2046-01-05,-10,51,snow
2046-01-06,-7,87,storm
2046-01-07,37,97,rain
2046-01-08,0,33,sunny
2046-01-09,15,62,sunny
2046-01-10,16,71,snow
2046-01-11,-4,93,sunny
2046-01-12,-3,33,storm
2046-01-13,20,40,snow
2046-01-14,33,88,snow
2046-01-15,25,51,sunny
2046-01-16,39,33,storm
2046-01-17,-3,81,storm
2046-01-18,25,72,storm
2046-01-19,30,75,storm
2046-01-20,2,67,snow
2046-01-21,14,96,sunny
2046-01-22,0,31,snow
2046-01-23,11,91,snow
2046-01-24,2,60,cloudy
2046-01-25,27,64,snow
2046-01-26,2,83,snow
2046-01-27,18,37,cloudy
2046-01-28,28,52,storm
2046-01-29,31,61,snow
2046-01-30,-7,59,cloudy
2046-01-31,31,68,snow
2046-02-01,-8,51,storm
2046-02-02,11,58,cloudy
2046-02-03,31,89,snow
2046-02-04,-4,97,cloudy
2046-02-05,21,35,sunny
2046-02-06,17,60,rain
2046-02-07,3,66,snow
2046-02-08,13,44,cloudy
2046-02-09,30,99,sunny
2046-02-10,20,75,snow
2046-02-11,12,39,sunny
2046-02-12,38,61,sunny
2046-02-13,34,70,sunny
2046-02-14,-10,69,rain
2046-02-15,25,60,sunny
2046-02-16,36,81,storm
2046-02-17,-2,85,cloudy
2046-02-18,-9,83,snow
2046-02-19,20,41,rain
2046-02-20,-8,55,storm
2046-02-21,15,45,snow
2046-02-22,-3,78,sunny
2046-02-23,17,36,snow
2046-02-24,30,65,rain
2046-02-25,4,91,rain
2046-02-26,35,90,sunny
2046-02-27,32,73,cloudy
2046-02-28,-9,84,snow
2046-03-01,28,34,sunny
2046-03-02,37,44,cloudy
2046-03-03,5,86,storm
2046-03-04,27,54,cloudy
2046-03-05,26,63,cloudy
2046-03-06,4,42,snow
2046-03-07,-10,65,sunny
2046-03-08,7,77,sunny
2046-03-09,27,72,sunny
2046-03-10,-7,43,storm
2046-03-11,-3,83,rain
2046-03-12,26,33,rain
2046-03-13,9,89,snow
2046-03-14,24,44,storm
2046-03-15,-10,51,cloudy
2046-03-16,18,44,rain
2046-03-17,9,51,rain
2046-03-18,37,80,sunny
2046-03-19,31,80,snow
2046-03-20,23,78,cloudy
2046-03-21,-1,59,snow
2046-03-22,10,63,sunny
2046-03-23,23,79,storm
2046-03-24,36,35,rain
2046-03-25,34,92,storm
2046-03-26,30,60,rain
2046-03-27,5,30,storm
2046-03-28,36,94,storm
2046-03-29,36,79,snow
2046-03-30,31,85,sunny
2046-03-31,29,62,storm
2046-04-01,39,73,rain
2046-04-02,33,63,storm
2046-04-03,18,46,cloudy
2046-04-04,27,38,cloudy
2046-04-05,38,66,storm
2046-04-06,39,84,storm
2046-04-07,10,48,cloudy
2046-04-08,26,33,snow
2046-04-09,21,74,storm
2046-04-10,30,85,sunny
2046-04-11,21,50,storm
2046-04-12,-2,75,storm
2046-04-13,19,89,storm
2046-04-14,-4,94,storm
2046-04-15,33,55,cloudy
2046-04-16,34,45,snow
2046-04-17,14,45,sunny
2046-04-18,3,91,storm
2046-04-19,-8,75,cloudy
2046-04-20,32,84,snow
2046-04-21,31,61,sunny
2046-04-22,2,91,cloudy
2046-04-23,9,47,snow
2046-04-24,-5,58,storm
2046-04-25,-4,72,storm
2046-04-26,23,62,storm
2046-04-27,21,69,snow
2046-04-28,14,34,rain
2046-04-29,24,95,sunny
2046-04-30,5,75,cloudy
2046-05-01,38,52,snow
2046-05-02,24,98,cloudy
2046-05-03,-5,85,rain
2046-05-04,7,67,snow
2046-05-05,35,40,sunny
2046-05-06,-1,70,storm
2046-05-07,33,62,cloudy
2046-05-08,39,41,rain
2046-05-09,-10,94,sunny
2046-05-10,22,65,snow
2046-05-11,9,65,rain
2046-05-12,36,30,rain
2046-05-13,35,71,storm
2046-05-14,13,33,snow
2046-05-15,31,99,storm
2046-05-16,17,69,cloudy
2046-05-17,18,71,snow
2046-05-18,-6,70,snow
2046-05-19,17,70,sunny
2046-05-20,18,67,storm
2046-05-21,29,63,snow
2046-05-22,38,71,rain
2046-05-23,22,46,storm
2046-05-24,0,61,snow
2046-05-25,4,97,rain
2046-05-26,12,53,storm
2046-05-27,-6,93,cloudy
2046-05-28,26,37,snow
2046-05-29,26,56,rain
2046-05-30,13,31,sunny
2046-05-31,-5,46,snow
2046-06-01,27,93,sunny
2046-06-02,-5,89,sunny
2046-06-03,10,52,storm
2046-06-04,18,56,snow
2046-06-05,-4,70,snow
2046-06-06,4,50,rain
2046-06-07,-7,98,cloudy
2046-06-08,25,44,storm
2046-06-09,-9,86,snow
2046-06-10,-4,61,sunny
2046-06-11,31,94,cloudy
2046-06-12,33,67,rain
2046-06-13,26,85,sunny
2046-06-14,11,56,sunny
2046-06-15,36,67,rain
2046-06-16,-3,73,cloudy
2046-06-17,-5,56,snow
2046-06-18,12,42,storm
2046-06-19,9,93,sunny
2046-06-20,11,81,snow
2046-06-21,6,69,cloudy
2046-06-22,14,98,snow
2046-06-23,15,85,snow
2046-06-24,37,97,rain
2046-06-25,-3,74,sunny
2046-06-26,30,38,cloudy
2046-06-27,31,53,sunny
2046-06-28,31,40,cloudy
2046-06-29,18,37,sunny
2046-06-30,-4,41,snow
2046-07-01,18,79,rain
2046-07-02,13,66,storm
2046-07-03,0,88,cloudy
2046-07-04,33,96,storm
2046-07-05,-9,97,rain
2046-07-06,9,92,rain
2046-07-07,15,71,storm
2046-07-08,18,98,cloudy
2046-07-09,17,89,sunny
2046-07-10,37,34,sunny
2046-07-11,21,81,rain
2046-07-12,26,44,sunny
2046-07-13,-7,82,storm
2046-07-14,9,56,snow
2046-07-15,11,93,sunny
2046-07-16,39,36,cloudy
2046-07-17,17,39,cloudy
2046-07-18,2,95,cloudy
2046-07-19,9,89,cloudy
2046-07-20,-6,92,cloudy
2046-07-21,-10,96,storm
2046-07-22,-4,44,cloudy
2046-07-23,7,33,cloudy
2046-07-24,-5,80,rain
2046-07-25,7,96,sunny
2046-07-26,22,63,cloudy
2046-07-27,-2,69,storm
2046-07-28,20,88,cloudy
2046-07-29,36,54,snow
2046-07-30,37,82,storm
2046-07-31,38,72,storm
2046-08-01,8,95,rain
2046-08-02,6,83,sunny
2046-08-03,31,84,snow
2046-08-04,4,52,snow
2046-08-05,-9,75,storm
2046-08-06,39,38,rain
2046-08-07,-9,47,sunny
2046-08-08,30,63,snow
2046-08-09,33,58,storm
2046-08-10,5,81,rain
2046-08-11,29,90,storm
2046-08-12,30,81,rain
2046-08-13,16,80,rain
2046-08-14,20,77,cloudy
2046-08-15,-3,41,cloudy
2046-08-16,34,63,snow
2046-08-17,16,76,snow
2046-08-18,30,51,snow
2046-08-19,17,96,sunny
2046-08-20,32,48,cloudy
2046-08-21,7,42,cloudy
2046-08-22,-10,63,snow
2046-08-23,34,80,sunny
2046-08-24,12,57,cloudy
2046-08-25,21,84,rain
2046-08-26,3,97,rain
2046-08-27,3,56,sunny
2046-08-28,36,32,cloudy
2046-08-29,25,52,rain
2046-08-30,35,70,sunny
2046-08-31,30,74,snow
2046-09-01,-2,77,cloudy
2046-09-02,13,73,rain
2046-09-03,-9,47,snow
2046-09-04,0,31,storm
2046-09-05,28,68,sunny
2046-09-06,29,70,cloudy
2046-09-07,6,51,rain
2046-09-08,38,57,rain
2046-09-09,-7,91,storm
2046-09-10,11,40,snow
2046-09-11,29,71,sunny
2046-09-12,24,86,rain
2046-09-13,-2,99,storm
2046-09-14,35,40,rain
2046-09-15,24,98,sunny
2046-09-16,28,40,storm
2046-09-17,32,48,snow
2046-09-18,-7,88,rain
2046-09-19,-3,51,cloudy
2046-09-20,2,50,snow
2046-09-21,17,58,snow
2046-09-22,11,66,snow
2046-09-23,8,66,snow
2046-09-24,13,41,cloudy
2046-09-25,36,44,cloudy
2046-09-26,38,42,cloudy
2046-09-27,-2,42,cloudy
2046-09-28,3,48,sunny
2046-09-29,21,50,rain
2046-09-30,37,43,sunny
2046-10-01,21,40,storm
2046-10-02,-7,90,rain
2046-10-03,35,34,storm
2046-10-04,22,93,rain
2046-10-05,-9,39,cloudy
2046-10-06,10,69,rain
2046-10-07,-3,75,rain
2046-10-08,-2,70,storm
2046-10-09,24,43,snow
2046-10-10,37,58,snow
2046-10-11,20,90,storm
2046-10-12,25,45,rain
2046-10-13,18,35,snow
2046-10-14,22,75,snow
2046-10-15,30,47,cloudy
2046-10-16,26,43,storm
2046-10-17,19,89,snow
2046-10-18,22,65,storm
2046-10-19,-4,71,rain
2046-10-20,-7,73,snow
2046-10-21,10,62,storm
2046-10-22,12,61,snow
2046-10-23,15,32,snow
2046-10-24,23,63,storm
2046-10-25,19,71,storm
2046-10-26,30,49,rain
2046-10-27,31,54,sunny
2046-10-28,30,32,storm
2046-10-29,32,75,sunny
2046-10-30,8,80,snow
2046-10-31,11,44,storm
2046-11-01,28,99,storm
2046-11-02,11,32,snow
2046-11-03,18,60,snow
2046-11-04,-9,74,sunny
2046-11-05,11,39,snow
2046-11-06,6,96,sunny
2046-11-07,26,65,cloudy
2046-11-08,2,59,storm
2046-11-09,-4,58,rain
2046-11-10,22,88,storm
2046-11-11,18,58,snow
2046-11-12,10,30,cloudy
2046-11-13,23,73,snow
2046-11-14,3,66,cloudy
2046-11-15,13,94,sunny
2046-11-16,-7,67,sunny
2046-11-17,30,60,storm
2046-11-18,-2,83,snow
2046-11-19,12,60,snow
2046-11-20,38,32,rain
2046-11-21,15,90,storm
2046-11-22,36,90,snow
2046-11-23,30,52,storm
2046-11-24,0,95,cloudy
2046-11-25,20,77,cloudy
2046-11-26,28,72,storm
2046-11-27,-7,91,storm
2046-11-28,5,98,sunny
2046-11-29,-6,43,cloudy
2046-11-30,23,85,snow
2046-12-01,7,54,snow
2046-12-02,-9,69,cloudy
2046-12-03,38,44,storm
2046-12-04,3,96,sunny
2046-12-05,-8,30,snow
2046-12-06,-6,31,sunny
2046-12-07,18,33,sunny
2046-12-08,10,72,rain
2046-12-09,1,41,rain
2046-12-10,-7,90,storm
2046-12-11,-2,80,snow
2046-12-12,23,34,cloudy
2046-12-13,17,39,sunny
2046-12-14,5,46,sunny
2046-12-15,10,83,sunny
2046-12-16,32,51,snow
2046-12-17,25,50,sunny
2046-12-18,16,77,storm
2046-12-19,7,44,rain
2046-12-20,33,74,sunny
2046-12-21,25,69,cloudy
2046-12-22,19,55,snow
2046-12-23,26,60,snow
2046-12-24,6,53,rain
2046-12-25,22,33,sunny
2046-12-26,-9,64,cloudy
2046-12-27,27,74,cloudy
2046-12-28,31,32,storm
2046-12-29,30,86,rain
2046-12-30,12,82,snow
2046-12-31,10,61,sunny
2047-01-01,26,37,rain
2047-01-02,0,83,storm
2047-01-03,-1,99,cloudy
2047-01-04,6,71,snow
2047-01-05,17,87,snow
2047-01-06,13,57,snow
2047-01-07,10,62,rain
2047-01-08,26,57,sunny
2047-01-09,32,57,rain
2047-01-10,24,57,sunny
2047-01-11,13,92,storm
2047-01-12,34,70,cloudy
2047-01-13,37,87,sunny
2047-01-14,38,54,storm
2047-01-15,37,76,rain
2047-01-16,9,56,storm
2047-01-17,36,71,storm
2047-01-18,18,77,cloudy
2047-01-19,16,69,sunny
2047-01-20,26,36,snow
2047-01-21,7,51,rain
2047-01-22,24,46,cloudy
2047-01-23,20,68,snow
2047-01-24,25,44,snow
2047-01-25,29,45,sunny
2047-01-26,14,45,sunny
2047-01-27,23,95,storm
2047-01-28,32,67,cloudy
2047-01-29,7,34,storm
2047-01-30,1,41,sunny
2047-01-31,31,51,sunny
2047-02-01,39,33,rain
2047-02-02,-8,45,sunny
2047-02-03,27,97,cloudy
2047-02-04,-9,39,cloudy
2047-02-05,28,55,storm
2047-02-06,15,57,rain
2047-02-07,-9,45,storm
2047-02-08,12,52,snow
2047-02-09,10,54,rain
2047-02-10,26,78,snow
2047-02-11,4,57,cloudy
2047-02-12,12,33,rain
2047-02-13,-8,72,sunny
2047-02-14,30,81,storm
2047-02-15,-6,75,sunny
2047-02-16,14,64,snow
2047-02-17,4,64,snow
2047-02-18,27,98,cloudy
2047-02-19,35,78,storm
2047-02-20,-2,55,sunny
2047-02-21,24,65,rain
2047-02-22,4,78,snow
2047-02-23,27,82,rain
2047-02-24,26,65,snow
2047-02-25,0,56,rain
2047-02-26,11,95,storm
2047-02-27,33,46,storm
2047-02-28,3,36,rain
2047-03-01,8,30,storm
2047-03-02,16,87,snow
2047-03-03,14,72,rain
2047-03-04,39,78,storm
2047-03-05,19,45,sunny
2047-03-06,6,89,rain
2047-03-07,36,44,storm
2047-03-08,9,92,sunny
2047-03-09,25,42,storm
2047-03-10,12,42,storm
2047-03-11,19,54,sunny
2047-03-12,-2,55,sunny
2047-03-13,28,90,sunny
2047-03-14,37,78,sunny
2047-03-15,-5,49,storm
2047-03-16,5,50,rain
2047-03-17,-7,53,cloudy
2047-03-18,39,30,snow
2047-03-19,7,69,cloudy
2047-03-20,31,33,sunny
2047-03-21,25,65,snow
2047-03-22,33,69,storm
2047-03-23,34,37,snow
2047-03-24,24,73,rain
2047-03-25,36,54,sunny
2047-03-26,-6,93,snow
2047-03-27,36,32,storm
2047-03-28,26,70,storm
2047-03-29,-8,69,snow
2047-03-30,2,37,snow
2047-03-31,14,68,snow
2047-04-01,30,34,storm
2047-04-02,-7,70,storm
2047-04-03,11,48,snow
2047-04-04,24,97,sunny
2047-04-05,11,94,cloudy
2047-04-06,5,97,snow
2047-04-07,28,73,storm
2047-04-08,-2,91,snow
2047-04-09,4,35,sunny
2047-04-10,9,65,rain
2047-04-11,-5,31,cloudy
2047-04-12,-4,93,sunny
2047-04-13,30,34,sunny
2047-04-14,27,92,sunny
2047-04-15,14,75,snow
2047-04-16,6,50,snow
2047-04-17,12,39,sunny
2047-04-18,-10,66,storm
2047-04-19,29,79,sunny
2047-04-20,9,60,storm
2047-04-21,15,41,sunny
2047-04-22,-10,32,snow
2047-04-23,1,50,snow
2047-04-24,2,62,sunny
2047-04-25,12,55,storm
2047-04-26,27,64,sunny
2047-04-27,0,54,storm
2047-04-28,-10,97,cloudy
2047-04-29,31,51,sunny
2047-04-30,-7,48,sunny
2047-05-01,37,48,storm
2047-05-02,10,51,rain
2047-05-03,-9,35,snow
2047-05-04,22,48,cloudy
2047-05-05,26,92,snow
2047-05-06,17,63,sunny
2047-05-07,37,50,rain
2047-05-08,15,65,cloudy
2047-05-09,12,76,rain
2047-05-10,1,73,storm
2047-05-11,28,56,rain
2047-05-12,26,81,cloudy
2047-05-13,17,91,rain
2047-05-14,13,41,storm
2047-05-15,-9,91,snow
2047-05-16,17,60,cloudy
2047-05-17,4,84,sunny
2047-05-18,6,81,storm
2047-05-19,9,67,cloudy
2047-05-20,-9,47,cloudy
2047-05-21,-4,64,storm
2047-05-22,39,89,snow
2047-05-23,13,68,storm
2047-05-24,19,82,storm
2047-05-25,19,34,cloudy
2047-05-26,-7,77,sunny
2047-05-27,35,73,cloudy
2047-05-28,16,81,rain
2047-05-29,34,50,cloudy
2047-05-30,13,73,rain
2047-05-31,30,58,rain
2047-06-01,3,81,snow
2047-06-02,-10,41,cloudy
2047-06-03,31,53,snow
2047-06-04,9,99,storm
2047-06-05,10,32,snow
2047-06-06,16,82,storm
2047-06-07,6,44,storm
2047-06-08,6,40,storm
2047-06-09,36,61,cloudy
2047-06-10,33,72,cloudy
2047-06-11,38,72,cloudy
2047-06-12,28,58,snow
2047-06-13,24,77,rain
2047-06-14,12,68,sunny
2047-06-15,13,49,snow
2047-06-16,31,47,storm
2047-06-17,12,70,storm
2047-06-18,-6,40,rain
2047-06-19,1,45,cloudy
2047-06-20,25,46,sunny
2047-06-21,10,60,snow
2047-06-22,24,56,sunny
2047-06-23,0,30,storm
2047-06-24,7,78,sunny
2047-06-25,9,66,snow
2047-06-26,34,93,sunny
2047-06-27,6,48,rain
2047-06-28,23,96,sunny
2047-06-29,0,78,cloudy
2047-06-30,32,44,snow
2047-07-01,-2,34,cloudy
2047-07-02,13,58,storm
2047-07-03,-6,51,snow
2047-07-04,39,76,snow
2047-07-05,5,46,storm
2047-07-06,3,35,sunny
2047-07-07,21,62,snow
2047-07-08,24,99,sunny
2047-07-09,29,59,sunny
2047-07-10,31,43,snow
2047-07-11,38,79,storm
2047-07-12,12,95,snow
2047-07-13,11,57,storm
2047-07-14,38,86,rain
2047-07-15,13,88,snow
2047-07-16,15,48,rain
2047-07-17,2,91,sunny
2047-07-18,0,96,storm
2047-07-19,24,68,storm
2047-07-20,-10,56,snow
2047-07-21,32,94,snow
2047-07-22,18,64,rain
2047-07-23,21,48,storm
2047-07-24,17,32,storm
2047-07-25,31,44,cloudy
2047-07-26,20,90,rain
2047-07-27,-6,86,storm
2047-07-28,-9,50,cloudy
2047-07-29,25,68,storm
2047-07-30,0,86,cloudy
2047-07-31,26,54,snow
2047-08-01,39,71,sunny
2047-08-02,12,53,sunny
2047-08-03,-4,67,cloudy
2047-08-04,3,91,sunny
2047-08-05,-8,49,sunny
2047-08-06,22,73,storm
2047-08-07,15,77,snow
2047-08-08,38,59,sunny
2047-08-09,-5,87,snow
2047-08-10,4,30,snow
2047-08-11,37,63,snow
2047-08-12,19,48,rain
2047-08-13,33,41,rain
2047-08-14,29,53,cloudy
2047-08-15,-9,30,sunny
2047-08-16,17,97,sunny
2047-08-17,19,88,storm
2047-08-18,11,58,sunny
2047-08-19,-1,98,snow
2047-08-20,-5,46,storm
2047-08-21,-9,56,snow
2047-08-22,12,36,snow
2047-08-23,37,48,sunny
2047-08-24,1,31,sunny
2047-08-25,0,32,snow
2047-08-26,3,80,rain
2047-08-27,30,39,storm
2047-08-28,25,80,rain
2047-08-29,6,90,cloudy
2047-08-30,22,42,sunny
2047-08-31,20,77,sunny
2047-09-01,11,99,storm
2047-09-02,36,39,sunny
2047-09-03,5,42,cloudy
2047-09-04,9,97,storm
2047-09-05,11,58,cloudy
2047-09-06,36,72,sunny
2047-09-07,19,96,sunny
2047-09-08,26,37,storm
2047-09-09,5,63,cloudy
2047-09-10,21,79,sunny
2047-09-11,-9,83,storm
2047-09-12,6,78,rain
2047-09-13,-3,99,sunny
2047-09-14,-10,98,sunny
